date,city,year,dow,month,idx,yday,death,strata,temp_pred,tmaxF,death_updated,death_expected_value,death_pred
1990-04-03,BOSTON,1990,3,4,3746,93,1261,BOSTON:1990:4:3,50.2235576172309,65.022725927359,1059,1098.75627597962,1121.16900771607
1990-04-04,BOSTON,1990,4,4,3747,94,1276,BOSTON:1990:4:4,50.5962692460289,35.2188455200066,1282,1286.59589039238,1179.63298508471
1990-04-05,BOSTON,1990,5,4,3748,95,1267,BOSTON:1990:4:5,50.9704160189972,17.8346334945195,1251,1218.18561657423,1252.65484395496
1990-04-06,BOSTON,1990,6,4,3749,96,1285,BOSTON:1990:4:6,51.3458877417959,66.0894594120562,1261,1318.51071224032,1157.22580290478
1990-04-07,BOSTON,1990,7,4,3750,97,1201,BOSTON:1990:4:7,51.7225738220027,38.6148511433152,1323,1273.38164623095,1219.95438028023
1990-04-08,BOSTON,1990,1,4,3751,98,1205,BOSTON:1990:4:1,52.1003633018199,76.9599572361994,1019,1005.98762074524,1032.32742133471
1990-04-09,BOSTON,1990,2,4,3752,99,1189,BOSTON:1990:4:2,52.4791448908875,50.5064963615516,1260,1264.90701407794,1162.41247170441
1990-04-10,BOSTON,1990,3,4,3753,100,1275,BOSTON:1990:4:3,52.858806999201,87.3060049994718,1327,1340.96042485188,1149.55081175286
1990-04-11,BOSTON,1990,4,4,3754,101,1254,BOSTON:1990:4:4,53.2392377701148,23.6897139965117,1198,1187.15167931659,1193.9663989539
1990-04-12,BOSTON,1990,5,4,3755,102,1260,BOSTON:1990:4:5,53.6203251134313,20.349894746457,1225,1223.85370550409,1263.59456162939
1990-04-13,BOSTON,1990,6,4,3756,103,1268,BOSTON:1990:4:6,54.001956738557,59.2637521755205,1292,1289.19110364344,1168.00702869989
1990-04-14,BOSTON,1990,7,4,3757,104,1215,BOSTON:1990:4:7,54.3840201877208,61.9204989334719,1221,1249.3310504272,1250.4847891062
1990-04-15,BOSTON,1990,1,4,3758,105,1139,BOSTON:1990:4:1,54.7664028692455,20.0719675172516,928,920.786785196429,1004.42412951033
1990-04-16,BOSTON,1990,2,4,3759,106,1202,BOSTON:1990:4:2,55.1489920908573,72.2079916665318,1303,1338.78530678282,1165.65426969972
1990-04-17,BOSTON,1990,3,4,3760,107,1198,BOSTON:1990:4:3,55.5316750930305,23.8060455156173,938,999.953207569638,1088.99486598444
1990-04-18,BOSTON,1990,4,4,3761,108,1277,BOSTON:1990:4:4,55.9143390823515,54.3903764491329,982,991.770122387853,1181.82583576628
1990-04-19,BOSTON,1990,5,4,3762,109,1324,BOSTON:1990:4:5,56.2968712648943,86.9957244675241,1385,1422.70789400292,1340.19386817447
1990-04-20,BOSTON,1990,6,4,3763,110,1222,BOSTON:1990:4:6,56.6791588796011,25.8537972096062,1045,1024.2510356359,1173.82349438679
1990-04-21,BOSTON,1990,7,4,3764,111,1234,BOSTON:1990:4:7,57.0610892316506,88.8159523518004,1269,1198.4034506491,1298.80191604487
1990-04-22,BOSTON,1990,1,4,3765,112,1186,BOSTON:1990:4:1,57.4425497258132,76.398907034011,1069,1036.60365099216,1069.25980386772
1990-04-23,BOSTON,1990,2,4,3766,113,1203,BOSTON:1990:4:2,57.8234278997737,82.4318859172384,1035,1014.96371762698,1239.54704583103
1990-04-24,BOSTON,1990,3,4,3767,114,1204,BOSTON:1990:4:3,58.203611457421,38.4611335440338,1175,1148.94910841785,1139.28531454529
1990-04-25,BOSTON,1990,4,4,3768,115,1310,BOSTON:1990:4:4,58.5829883020876,93.1960806388912,1363,1415.27979579505,1269.57478019561
1990-04-26,BOSTON,1990,5,4,3769,116,1297,BOSTON:1990:4:5,58.9614465697317,72.5080607905632,1367,1349.01486252554,1371.55672624255
1990-04-27,BOSTON,1990,6,4,3770,117,1232,BOSTON:1990:4:6,59.3388746620554,44.4381934858325,1095,1143.60498069804,1193.94367401404
1990-04-28,BOSTON,1990,7,4,3771,118,1217,BOSTON:1990:4:7,59.7151612795415,81.9711316099847,1248,1208.30149295134,1291.75891457272
1990-04-29,BOSTON,1990,1,4,3772,119,1193,BOSTON:1990:4:1,60.090195454408,92.2499075943907,1210,1193.47427577072,1090.36543068013
1990-04-30,BOSTON,1990,2,4,3773,120,1199,BOSTON:1990:4:2,60.4638665834636,88.4933717771628,1179,1225.23340910512,1272.50202082037
1990-05-01,BOSTON,1990,3,5,3774,121,1191,BOSTON:1990:5:3,60.8360644608572,34.7148203120402,1160,1147.76545614693,1103.29480125358
1990-05-02,BOSTON,1990,4,5,3775,122,1231,BOSTON:1990:5:4,61.2066793107135,30.3809729349506,1255,1269.15681504558,1176.02238045884
1990-05-03,BOSTON,1990,5,5,3776,123,1300,BOSTON:1990:5:5,61.5756018196403,83.864506854879,1147,1166.20742882482,1210.13896327887
1990-05-04,BOSTON,1990,6,5,3777,124,1268,BOSTON:1990:5:6,61.9427231691043,87.1648694543364,1305,1323.07790037138,1251.54040435389
1990-05-05,BOSTON,1990,7,5,3778,125,1155,BOSTON:1990:5:7,62.3079350676577,30.4719092061001,1121,1104.34611205734,1053.73857802661
1990-05-06,BOSTON,1990,1,5,3779,126,1135,BOSTON:1990:5:1,62.6711297830155,43.3882656068129,1095,1072.57191607526,1127.60451119942
1990-05-07,BOSTON,1990,2,5,3780,127,1179,BOSTON:1990:5:2,63.0322001739654,77.3694556164805,1177,1243.73818466726,1146.82983392916
1990-05-08,BOSTON,1990,3,5,3781,128,1182,BOSTON:1990:5:3,63.3910397221052,35.2997360694871,1069,1099.14838878988,1074.85283667172
1990-05-09,BOSTON,1990,4,5,3782,129,1221,BOSTON:1990:5:4,63.7475425634,29.8599178065013,1035,1060.55765175318,1156.87494985775
1990-05-10,BOSTON,1990,5,5,3783,130,1299,BOSTON:1990:5:5,64.1016035195436,92.4957626121114,1160,1128.35775303998,1198.75443182243
1990-05-11,BOSTON,1990,6,5,3784,131,1201,BOSTON:1990:5:6,64.4531181291227,32.8854609955583,1290,1252.56325325325,1171.76314799431
1990-05-12,BOSTON,1990,7,5,3785,132,1208,BOSTON:1990:5:7,64.801982678567,90.9929170274184,960,955.383656746033,1088.94489615243
1990-05-13,BOSTON,1990,1,5,3786,133,1122,BOSTON:1990:5:1,65.1480942328828,38.5880145260501,1064,1064.95017295629,1156.40453037089
1990-05-14,BOSTON,1990,2,5,3787,134,1152,BOSTON:1990:5:2,65.4913506661563,58.7828393494731,1145,1153.53905800881,1136.30841412999
1990-05-15,BOSTON,1990,3,5,3788,135,1185,BOSTON:1990:5:3,65.8316506918175,46.9262595086014,1016,1001.15106122262,1073.31772856944
1990-05-16,BOSTON,1990,4,5,3789,136,1271,BOSTON:1990:5:4,66.1688938926623,85.5053725446292,1246,1243.03375502561,1214.92435561162
1990-05-17,BOSTON,1990,5,5,3790,137,1267,BOSTON:1990:5:5,66.5029807506128,71.8457423733546,1376,1325.81308547057,1202.55473573044
1990-05-18,BOSTON,1990,6,5,3791,138,1205,BOSTON:1990:5:6,66.8338126762182,45.4701455615804,940,972.534428523938,1160.7158182389
1990-05-19,BOSTON,1990,7,5,3792,139,1169,BOSTON:1990:5:7,67.1612920378802,61.894307271531,1086,1035.0820346285,1027.10000277426
1990-05-20,BOSTON,1990,1,5,3793,140,1137,BOSTON:1990:5:1,67.4853221907956,63.2835999130016,1298,1308.71783099669,1135.62535250383
1990-05-21,BOSTON,1990,2,5,3794,141,1181,BOSTON:1990:5:2,67.8058075056116,96.4250593342523,1053,1096.16599864192,1188.73002526682
1990-05-22,BOSTON,1990,3,5,3795,142,1196,BOSTON:1990:5:3,68.1226533967782,65.5091685512815,1034,1071.60252764968,1110.68163404767
1990-05-23,BOSTON,1990,4,5,3796,143,1277,BOSTON:1990:5:4,68.4357663505978,98.647615446829,1208,1192.6322168278,1272.96063437431
1990-05-24,BOSTON,1990,5,5,3797,144,1247,BOSTON:1990:5:5,68.7450539529539,61.0068964352115,1240,1209.59894229616,1218.43079892847
1990-05-25,BOSTON,1990,6,5,3798,145,1244,BOSTON:1990:5:6,69.0504249167211,90.4188662143937,1303,1302.5378298852,1253.98062941193
1990-05-26,BOSTON,1990,7,5,3799,146,1188,BOSTON:1990:5:7,69.3517891088395,88.1506894998146,1133,1146.29550912047,1130.21652304259
1990-05-27,BOSTON,1990,1,5,3800,147,1125,BOSTON:1990:5:1,69.6490575770498,58.5125678686076,1155,1165.2010510568,1192.36560592604
1990-05-28,BOSTON,1990,2,5,3801,148,1177,BOSTON:1990:5:2,69.9421425762825,100,1332,1307.7880636622,1235.13172667524
1990-05-29,BOSTON,1990,3,5,3802,149,1193,BOSTON:1990:5:3,70.2309575946877,70.4991471897686,1227,1261.82846342232,1143.85299945609
1990-05-30,BOSTON,1990,4,5,3803,150,1225,BOSTON:1990:5:4,70.5154173793049,58.2148289442772,1307,1330.42953832188,1230.21767969348
1990-05-31,BOSTON,1990,5,5,3804,151,1245,BOSTON:1990:5:5,70.7954379613596,66.78061907879,1099,1140.35889091459,1192.1210702402
1990-06-01,BOSTON,1990,6,6,3805,152,1215,BOSTON:1990:6:6,71.0709366811811,70.159080108106,1216,1179.60080881235,1135.91706743259
1990-06-02,BOSTON,1990,7,6,3806,153,1188,BOSTON:1990:6:7,71.3418322127363,95.2540170611864,1218,1272.32583649624,1215.29228461269
1990-06-03,BOSTON,1990,1,6,3807,154,1162,BOSTON:1990:6:1,71.6080445877673,100,1182,1199.03714146569,1220.01703374863
1990-06-04,BOSTON,1990,2,6,3808,155,1140,BOSTON:1990:6:2,71.8694952195316,69.7953820829085,1122,1195.24519411557,1216.62069643183
1990-06-05,BOSTON,1990,3,6,3809,156,1178,BOSTON:1990:6:3,72.1261069261314,63.1004457887107,1213,1206.2532801732,1155.9636300738
1990-06-06,BOSTON,1990,4,6,3810,157,1213,BOSTON:1990:6:4,72.3778039534321,53.1914000227792,1190,1235.99128288717,1209.64256483226
1990-06-07,BOSTON,1990,5,6,3811,158,1207,BOSTON:1990:6:5,72.6245119975566,37.9469758336119,1170,1177.18024196419,1137.814692845
1990-06-08,BOSTON,1990,6,6,3812,159,1226,BOSTON:1990:6:6,72.8661582269525,87.5267732678732,1100,1076.57727864446,1152.5851636836
1990-06-09,BOSTON,1990,7,6,3813,160,1173,BOSTON:1990:6:7,73.1026713040263,86.8484552952067,1165,1181.93748631439,1193.86807789686
1990-06-10,BOSTON,1990,1,6,3814,161,1094,BOSTON:1990:6:1,73.3339814063336,39.3626280095603,1028,1028.7396628154,1125.88424455004
1990-06-11,BOSTON,1990,2,6,3815,162,1116,BOSTON:1990:6:2,73.5600202473259,51.6978086846327,1292,1259.94804441188,1135.14242580017
1990-06-12,BOSTON,1990,3,6,3816,163,1185,BOSTON:1990:6:3,73.7807210966407,76.3605034480265,1101,1104.43095815849,1129.98124269332
1990-06-13,BOSTON,1990,4,6,3817,164,1203,BOSTON:1990:6:4,73.9960187999336,50.1266613695574,1131,1185.44821709794,1195.18407158069
1990-06-14,BOSTON,1990,5,6,3818,165,1220,BOSTON:1990:6:5,74.2058497982459,56.4265489427732,959,959.99691302791,1131.99764428773
1990-06-15,BOSTON,1990,6,6,3819,166,1237,BOSTON:1990:6:6,74.4101521468992,100,1156,1144.03294552612,1167.96406960855
1990-06-16,BOSTON,1990,7,6,3820,167,1145,BOSTON:1990:6:7,74.6088655339154,65.0261880713115,1056,1043.05728276166,1175.46577550415
1990-06-17,BOSTON,1990,1,6,3821,168,1156,BOSTON:1990:6:1,74.8019312979523,100,1347,1336.83873752403,1206.97174010626
1990-06-18,BOSTON,1990,2,6,3822,169,1149,BOSTON:1990:6:2,74.9892924457544,90.7900174461992,1168,1177.19348688373,1250.30375877477
1990-06-19,BOSTON,1990,3,6,3823,170,1154,BOSTON:1990:6:3,75.1708936691087,50.6163264461595,1227,1202.42323548805,1167.1293841565
1990-06-20,BOSTON,1990,4,6,3824,171,1231,BOSTON:1990:6:4,75.3466813613032,81.7798230980825,1307,1301.35228950992,1266.89977456149
1990-06-21,BOSTON,1990,5,6,3825,172,1261,BOSTON:1990:6:5,75.5166036330847,99.9280878596691,1273,1242.97329439052,1254.28822335701
1990-06-22,BOSTON,1990,6,6,3826,173,1220,BOSTON:1990:6:6,75.6806103281062,92.0602223301623,1331,1319.61990255774,1249.99832679021
1990-06-23,BOSTON,1990,7,6,3827,174,1149,BOSTON:1990:6:7,75.8386530378652,73.213363152538,1380,1384.83676105904,1229.55372167933
1990-06-24,BOSTON,1990,1,6,3828,175,1120,BOSTON:1990:6:1,75.9906851161232,76.7667672700209,1179,1227.52753224321,1183.12698159364
1990-06-25,BOSTON,1990,2,6,3829,176,1134,BOSTON:1990:6:2,76.1366616928063,80.0835385306782,1241,1252.46304342467,1220.93311898882
1990-06-26,BOSTON,1990,3,6,3830,177,1155,BOSTON:1990:6:3,76.27653968738,55.3322350907473,1065,1066.38758553371,1152.92574307866
1990-06-27,BOSTON,1990,4,6,3831,178,1250,BOSTON:1990:6:4,76.4102778216953,100,1325,1296.01767834689,1281.27358903226
1990-06-28,BOSTON,1990,5,6,3832,179,1207,BOSTON:1990:6:5,76.5378366323021,52.3447162081321,1301,1244.61294333557,1178.89943950935
1990-06-29,BOSTON,1990,6,6,3833,180,1206,BOSTON:1990:6:6,76.6591784822268,82.5811477562857,1073,1137.99199321178,1169.53537248471
1990-06-30,BOSTON,1990,7,6,3834,181,1147,BOSTON:1990:6:7,76.7742675722091,75.4398558211959,1186,1166.54022270687,1190.82014029887
1990-07-01,BOSTON,1990,1,7,3835,182,1096,BOSTON:1990:7:1,76.8830699513966,55.6928949773611,1277,1322.70576612198,1142.93425771583
1990-07-02,BOSTON,1990,2,7,3836,183,1160,BOSTON:1990:7:2,76.9855535274918,100,1114,1067.93960138294,1150.05913323064
1990-07-03,BOSTON,1990,3,7,3837,184,1161,BOSTON:1990:7:3,77.0816880763511,64.4138905355709,1218,1230.14092163271,1208.93756727719
1990-07-04,BOSTON,1990,4,7,3838,185,1186,BOSTON:1990:7:4,77.1714452510302,45.3066539783564,1012,1055.80257120996,1162.33698206285
1990-07-05,BOSTON,1990,5,7,3839,186,1249,BOSTON:1990:7:5,77.2547985902754,95.012824939168,1319,1304.576262301,1292.24069038312
1990-07-06,BOSTON,1990,6,7,3840,187,1203,BOSTON:1990:7:6,77.3317235264566,82.0118499499384,1115,1098.37728371898,1274.6825164604
1990-07-07,BOSTON,1990,7,7,3841,188,1114,BOSTON:1990:7:7,77.4021973929408,43.0844868349883,1184,1179.88405282788,1188.80518716565
1990-07-08,BOSTON,1990,1,7,3842,189,1102,BOSTON:1990:7:1,77.4661994309039,63.518984383239,960,956.352113163702,1130.04881192928
1990-07-09,BOSTON,1990,2,7,3843,190,1151,BOSTON:1990:7:2,77.5237107955769,100,1198,1167.21114286912,1139.83884241786
1990-07-10,BOSTON,1990,3,7,3844,191,1153,BOSTON:1990:7:3,77.5747145619276,58.8251002994399,1354,1319.83405047823,1216.36263842367
1990-07-11,BOSTON,1990,4,7,3845,192,1185,BOSTON:1990:7:4,77.6191957297734,46.7169820147566,1090,1139.84376068339,1155.64241891337
1990-07-12,BOSTON,1990,5,7,3846,193,1244,BOSTON:1990:7:5,77.6571412283254,92.4306350379509,1226,1232.0323283989,1278.7729583219
1990-07-13,BOSTON,1990,6,7,3847,194,1197,BOSTON:1990:7:6,77.6885399201616,78.3009370325796,1372,1385.53006480403,1262.56691868124
1990-07-14,BOSTON,1990,7,7,3848,195,1139,BOSTON:1990:7:7,77.7133826046279,71.0596753653167,1387,1397.69189724687,1211.99056573374
1990-07-15,BOSTON,1990,1,7,3849,196,1109,BOSTON:1990:7:1,77.7316620206667,72.4476362887045,1357,1414.27324063699,1154.93421643812
1990-07-16,BOSTON,1990,2,7,3850,197,1154,BOSTON:1990:7:2,77.7433728490711,100,1163,1135.45164770915,1152.8967717449
1990-07-17,BOSTON,1990,3,7,3851,198,1200,BOSTON:1990:7:3,77.7485117141652,100,1108,1133.24437713677,1303.28525033111
1990-07-18,BOSTON,1990,4,7,3852,199,1196,BOSTON:1990:7:4,77.7470771849087,58.0116469480029,1309,1317.59164928404,1222.99153826625
1990-07-19,BOSTON,1990,5,7,3853,200,1234,BOSTON:1990:7:5,77.7390697754267,82.9816880652028,1323,1333.32953636951,1306.34616150907
1990-07-20,BOSTON,1990,6,7,3854,201,1164,BOSTON:1990:7:6,77.7244919449632,45.5702114877832,1357,1339.71083447087,1231.80727686564
1990-07-21,BOSTON,1990,7,7,3855,202,1148,BOSTON:1990:7:7,77.70334809726,80.5451738991392,1144,1171.7107019561,1213.53471742988
1990-07-22,BOSTON,1990,1,7,3856,203,1088,BOSTON:1990:7:1,77.6756445793589,50.5736369462838,1069,1084.51796058938,1138.8585071291
1990-07-23,BOSTON,1990,2,7,3857,204,1143,BOSTON:1990:7:2,77.6413896798299,95.6631604188265,1311,1327.0638044332,1121.44827987132
1990-07-24,BOSTON,1990,3,7,3858,205,1144,BOSTON:1990:7:3,77.6005936264241,50.3806861899043,1120,1150.31696809946,1189.14775476447
1990-07-25,BOSTON,1990,4,7,3859,206,1196,BOSTON:1990:7:4,77.5532685831527,56.8412766541693,1282,1254.23766600546,1152.02906076108
1990-07-26,BOSTON,1990,5,7,3860,207,1248,BOSTON:1990:7:5,77.4994286467931,96.2386955755441,1305,1315.1573676012,1295.64018978083
1990-07-27,BOSTON,1990,6,7,3861,208,1191,BOSTON:1990:7:6,77.4390898428225,72.0032164121346,1178,1186.68483705099,1252.94328800123
1990-07-28,BOSTON,1990,7,7,3862,209,1150,BOSTON:1990:7:7,77.372270120781,80.6590487775468,1122,1097.92539976068,1222.66952966624
1990-07-29,BOSTON,1990,1,7,3863,210,1141,BOSTON:1990:7:1,77.2989893490644,100,1125,1136.80556045,1221.22420678287
1990-07-30,BOSTON,1990,2,7,3864,211,1142,BOSTON:1990:7:2,77.2192693091499,93.1533309174272,962,987.903217676968,1183.75697273288
1990-07-31,BOSTON,1990,3,7,3865,212,1190,BOSTON:1990:7:3,77.1331336892539,94.8323669082814,1430,1443.90838713245,1312.26678920552
1990-08-01,BOSTON,1990,4,8,3866,213,1226,BOSTON:1990:8:4,77.0406080774266,84.0923345825869,1122,1112.62374415504,1329.97534850856
1990-08-02,BOSTON,1990,5,8,3867,214,1201,BOSTON:1990:8:5,76.9417199540835,49.0163917049718,1139,1176.35355742789,1203.89401219165
1990-08-03,BOSTON,1990,6,8,3868,215,1222,BOSTON:1990:8:6,76.8364986839761,99.6720881124084,1220,1234.7289979359,1264.85457521666
1990-08-04,BOSTON,1990,7,8,3869,216,1164,BOSTON:1990:8:7,76.724975507605,93.4024024548858,1347,1378.71487684247,1298.71067923874
1990-08-05,BOSTON,1990,1,8,3870,217,1142,BOSTON:1990:8:1,76.6071835320775,100,1296,1223.03221696116,1172.16062668686
1990-08-06,BOSTON,1990,2,8,3871,218,1100,BOSTON:1990:8:2,76.4831577214118,47.3747083005201,1240,1257.55427026759,1162.03688910268
1990-08-07,BOSTON,1990,3,8,3872,219,1198,BOSTON:1990:8:3,76.3529348862921,99.4160101237339,1266,1229.34507077554,1212.33764330162
1990-08-08,BOSTON,1990,4,8,3873,220,1204,BOSTON:1990:8:4,76.2165536732753,60.4536938761702,1435,1473.18109346013,1289.76281297478
1990-08-09,BOSTON,1990,5,8,3874,221,1220,BOSTON:1990:8:5,76.0740545534557,64.469164745233,1274,1293.33795004496,1188.8866852442
1990-08-10,BOSTON,1990,6,8,3875,222,1229,BOSTON:1990:8:6,75.9254798105866,100,1330,1328.54776801095,1246.30498166246
1990-08-11,BOSTON,1990,7,8,3876,223,1129,BOSTON:1990:8:7,75.7708735286679,54.1636986972254,1239,1237.15292598782,1207.75656445924
1990-08-12,BOSTON,1990,1,8,3877,224,1087,BOSTON:1990:8:1,75.6102815789977,41.4636752226265,887,926.845577004618,1040.80527451349
1990-08-13,BOSTON,1990,2,8,3878,225,1145,BOSTON:1990:8:2,75.4437516066953,89.8178470992259,1171,1141.0391708201,1132.9455220357
1990-08-14,BOSTON,1990,3,8,3879,226,1145,BOSTON:1990:8:3,75.2713330166993,42.9046433332955,1156,1152.66430683689,1115.57793201192
1990-08-15,BOSTON,1990,4,8,3880,227,1248,BOSTON:1990:8:4,75.0930769592424,97.6698636766424,1164,1164.68882623858,1287.1824085107
1990-08-16,BOSTON,1990,5,8,3881,228,1266,BOSTON:1990:8:5,74.909036314811,100,1294,1308.09491313162,1253.01477383872
1990-08-17,BOSTON,1990,6,8,3882,229,1180,BOSTON:1990:8:6,74.7192656785897,51.371298523312,1097,1123.77425501354,1208.15265293587
1990-08-18,BOSTON,1990,7,8,3883,230,1134,BOSTON:1990:8:7,74.5238213443999,54.0555040415247,1176,1169.64240903175,1197.26600405702
1990-08-19,BOSTON,1990,1,8,3884,231,1142,BOSTON:1990:8:1,74.3227612881328,95.0343734866347,943,974.77513963147,1099.52565947197
1990-08-20,BOSTON,1990,2,8,3885,232,1161,BOSTON:1990:8:2,74.1161451506848,100,1285,1243.14322673432,1220.85889362783
1990-08-21,BOSTON,1990,3,8,3886,233,1163,BOSTON:1990:8:3,73.9040342203997,55.9618408207506,1109,1111.71529862149,1169.55008313822
1990-08-22,BOSTON,1990,4,8,3887,234,1223,BOSTON:1990:8:4,73.6864914150206,69.0100174058457,1370,1354.44267100734,1240.31850573729
1990-08-23,BOSTON,1990,5,8,3888,235,1232,BOSTON:1990:8:5,73.4635812631611,66.3343127147097,993,1011.69239208241,1169.71006215591
1990-08-24,BOSTON,1990,6,8,3889,236,1220,BOSTON:1990:8:6,73.2353698852966,84.8268641340109,1237,1229.40581833536,1211.69166370452
1990-08-25,BOSTON,1990,7,8,3890,237,1144,BOSTON:1990:8:7,73.0019249742843,59.3657077731557,1137,1101.74645116719,1195.2667522413
1990-08-26,BOSTON,1990,1,8,3891,238,1146,BOSTON:1990:8:1,72.7633157754182,93.2012798203952,1270,1259.67424923478,1083.50843932691
1990-08-27,BOSTON,1990,2,8,3892,239,1128,BOSTON:1990:8:2,72.5196130660206,61.40548858492,945,959.919577528425,1125.15869523908
1990-08-28,BOSTON,1990,3,8,3893,240,1168,BOSTON:1990:8:3,72.2708891345824,55.2927301511805,1078,1090.68933303223,1111.53434154173
1990-08-29,BOSTON,1990,4,8,3894,241,1196,BOSTON:1990:8:4,72.0172177594523,37.2945243901941,1241,1249.11052526715,1184.76092426861
1990-08-30,BOSTON,1990,5,8,3895,242,1236,BOSTON:1990:8:5,71.7586741870862,63.3823947277513,1242,1265.15334318915,1126.49446657274
1990-08-31,BOSTON,1990,6,8,3896,243,1221,BOSTON:1990:8:6,71.4953351098592,78.4551949201631,1216,1225.07217554743,1168.99612648399
1990-09-01,BOSTON,1990,7,9,3897,244,1151,BOSTON:1990:9:7,71.2272786434493,59.9597558092079,1137,1139.00204413781,1090.65207757344
1990-09-02,BOSTON,1990,1,9,3898,245,1109,BOSTON:1990:9:1,70.9545843037996,48.259481169771,883,899.546612029154,1107.94696445295
1990-09-03,BOSTON,1990,2,9,3899,246,1178,BOSTON:1990:9:2,70.6773329836624,100,1213,1273.52254453509,1278.4575265115
1990-09-04,BOSTON,1990,3,9,3900,247,1174,BOSTON:1990:9:3,70.3956069287376,53.9735795420126,1201,1185.15844879058,1104.90302896291
1990-09-05,BOSTON,1990,4,9,3901,248,1242,BOSTON:1990:9:4,70.1094897134065,73.6229470624424,1054,1026.49921478896,1198.89883551729
1990-09-06,BOSTON,1990,5,9,3902,249,1223,BOSTON:1990:9:5,69.8190662160734,44.2861928616869,1199,1176.3725630584,1329.54064145025
1990-09-07,BOSTON,1990,6,9,3903,250,1232,BOSTON:1990:9:6,69.5244225941193,82.2519777237964,1380,1338.09565254031,1249.42356550726
1990-09-08,BOSTON,1990,7,9,3904,251,1164,BOSTON:1990:9:7,69.2256462584743,65.7502208428019,1217,1225.17881187434,1120.32671528706
1990-09-09,BOSTON,1990,1,9,3905,252,1127,BOSTON:1990:9:1,68.9228258478205,59.5879454641352,1084,1026.01948647997,1127.88568980451
1990-09-10,BOSTON,1990,2,9,3906,253,1141,BOSTON:1990:9:2,68.6160512024268,60.6452450307748,1224,1207.99000429152,1216.3757840573
1990-09-11,BOSTON,1990,3,9,3907,254,1190,BOSTON:1990:9:3,68.3054133376303,61.618396943641,1106,1100.24479063875,1070.40701543541
1990-09-12,BOSTON,1990,4,9,3908,255,1269,BOSTON:1990:9:4,67.9910044169651,90.9205348866658,1335,1295.97454180078,1210.875198478
1990-09-13,BOSTON,1990,5,9,3909,256,1288,BOSTON:1990:9:5,67.6729177249518,96.7939531112944,1474,1426.51075746584,1432.93759442837
1990-09-14,BOSTON,1990,6,9,3910,257,1245,BOSTON:1990:9:6,67.3512476395548,85.6354525444761,1332,1329.1173372333,1313.43276593768
1990-09-15,BOSTON,1990,7,9,3911,258,1165,BOSTON:1990:9:7,67.0260896043104,57.7404973374863,1071,1112.50992870531,1137.60084751576
1990-09-16,BOSTON,1990,1,9,3912,259,1156,BOSTON:1990:9:1,66.6975401001438,80.0947066870905,1240,1281.43562455884,1186.8670642036
1990-09-17,BOSTON,1990,2,9,3913,260,1156,BOSTON:1990:9:2,66.3656966168723,66.9279842022164,1333,1349.52079903019,1275.54392280594
1990-09-18,BOSTON,1990,3,9,3914,261,1169,BOSTON:1990:9:3,66.0306576244112,32.3904732452285,1040,1047.29917886485,1082.36449083666
1990-09-19,BOSTON,1990,4,9,3915,262,1262,BOSTON:1990:9:4,65.692522543689,75.9754623418876,1145,1211.39706525012,1181.09956653368
1990-09-20,BOSTON,1990,5,9,3916,263,1273,BOSTON:1990:9:5,65.3513917172755,73.9619282292629,1346,1375.55892658976,1359.71611604677
1990-09-21,BOSTON,1990,6,9,3917,264,1220,BOSTON:1990:9:6,65.0073663797409,53.3153440314524,1075,1087.88677948103,1222.10078005589
1990-09-22,BOSTON,1990,7,9,3918,265,1148,BOSTON:1990:9:7,64.660548627744,31.5006271813946,890,930.201849337298,1062.9188367331
1990-09-23,BOSTON,1990,1,9,3919,266,1182,BOSTON:1990:9:1,64.3110413898691,97.5573565324745,1179,1114.94943996313,1172.29465236291
1990-09-24,BOSTON,1990,2,9,3920,267,1196,BOSTON:1990:9:2,63.9589483962094,98.3481883835678,1335,1358.23863705159,1334.62276662773
1990-09-25,BOSTON,1990,3,9,3921,268,1179,BOSTON:1990:9:3,63.604374147716,33.9649607583387,1030,1040.1496934322,1119.32546476613
1990-09-26,BOSTON,1990,4,9,3922,269,1261,BOSTON:1990:9:4,63.2474238853159,65.9035649694691,1253,1236.91761702031,1196.12639946995
1990-09-27,BOSTON,1990,5,9,3923,270,1308,BOSTON:1990:9:5,62.8882035588072,96.3378955771373,1540,1478.49765163956,1436.80564807723
1990-09-28,BOSTON,1990,6,9,3924,271,1211,BOSTON:1990:9:6,62.5268197955467,35.2040501532048,1261,1224.10614613372,1263.04288850374
1990-09-29,BOSTON,1990,7,9,3925,272,1178,BOSTON:1990:9:7,62.1633798689312,52.5434323297544,1198,1226.93521468973,1101.50152288533
1990-09-30,BOSTON,1990,1,9,3926,273,1156,BOSTON:1990:9:1,61.7979916666886,61.7853467182508,1332,1321.56309331789,1123.00562917755
1990-10-01,BOSTON,1990,2,10,3927,274,1198,BOSTON:1990:10:2,61.4307636589859,90.3147517665405,1261,1296.63055667848,1252.6266468813
1990-10-02,BOSTON,1990,3,10,3928,275,1222,BOSTON:1990:10:3,61.0618048663595,66.1060632895091,1284,1275.72068409332,1279.92632424672
1990-10-03,BOSTON,1990,4,10,3929,276,1230,BOSTON:1990:10:4,60.6912248274861,27.2868450587234,1235,1258.08433750975,1255.42399788724
1990-10-04,BOSTON,1990,5,10,3930,277,1306,BOSTON:1990:10:5,60.3191335667929,85.1852073828763,1144,1150.92570389677,1357.82491239502
